,Country,Counts,Year, Quantity in Millions _x,Investment_Totals,Month,Chinese Entity, Quantity in Millions _y,Share size,Transaction Party,Sector,Subsector,Region,BRI,Iso_alpha,Investment_Count
0,Singapore,79,2013,270,2,November,Power Construction Corp,150,,,Transport,Rail,East Asia,1,SGP,1
1,Singapore,79,2013,270,2,November,Yuanda,120,,,Real estate,Construction,East Asia,1,SGP,1
2,Singapore,79,2014,2070,10,September,Shanghai Tunnel Engineering,270,,,Transport,Rail,East Asia,1,SGP,1
3,Singapore,79,2014,2070,10,August,MCC,380,,,Real estate,Property,East Asia,1,SGP,1
4,Singapore,79,2014,2070,10,July,Power Construction Corp,200,50%,Sembcorp,Transport,Rail,East Asia,1,SGP,1
5,Singapore,79,2014,2070,10,July,State Construction Engineering,190,,,Real estate,Construction,East Asia,1,SGP,1
6,Singapore,79,2014,2070,10,May,Shanghai Shentong,290,,,Transport,Rail,East Asia,1,SGP,1
7,Singapore,79,2014,2070,10,May,Alibaba,210,10%,Singapore Post,Logistics,Unspecified,East Asia,1,SGP,1
8,Singapore,79,2014,2070,10,February,"Bank of China, China Life, Hopu Investment",160,2%,Global Logistics Properties,Logistics,Unspecified,East Asia,1,SGP,1
9,Singapore,79,2014,2070,10,September,State Construction Engineering,100,,,Real estate,Construction,East Asia,1,SGP,1
10,Singapore,79,2015,6650,18,January,"Jiangsu Changjiang, Semiconductor Manufacturing International, IC Fund",1660,100%,STATS ChipPAC,Technology,Unspecified,East Asia,1,SGP,1
11,Singapore,79,2015,6650,18,March,CITIC,730,55%,United Envirotech,Utilities,Unspecified,East Asia,1,SGP,1
12,Singapore,79,2015,6650,18,May,MCC,230,,,Real estate,Property,East Asia,1,SGP,1
13,Singapore,79,2015,6650,18,June,China Minsheng Investment,1500,,,Finance,Investment,East Asia,1,SGP,1
14,Singapore,79,2015,6650,18,July,Alibaba,150,,Singapore Post,Logistics,Unspecified,East Asia,1,SGP,1
15,Singapore,79,2015,6650,18,October,"CIC, Didi Kuaidi",100,,Grab Taxi,Transport,Autos,East Asia,1,SGP,1
16,Singapore,79,2015,6650,18,December,China Communications Construction,100,100%,,Real estate,Property,East Asia,1,SGP,1
17,Singapore,79,2015,6650,18,December,State Construction Engineering,110,,,Real estate,Construction,East Asia,1,SGP,1
18,Singapore,79,2016,10960,30,October,Shenzhen Government,990,100%,ACR Capital,Finance,Unspecified,East Asia,1,SGP,1
19,Singapore,79,2016,10960,30,December,Qingjian,220,,,Real estate,Property,East Asia,1,SGP,1
20,Singapore,79,2016,10960,30,December,Shanghai Tunnel Engineering,220,,,Transport,Rail,East Asia,1,SGP,1
21,Singapore,79,2016,10960,30,December,Shanghai Tunnel Engineering,110,,Woh Hup,Transport,Rail,East Asia,1,SGP,1
22,Singapore,79,2016,10960,30,April,China International Marine Containers,190,77%,Pteris,Logistics,Unspecified,East Asia,1,SGP,1
23,Singapore,79,2016,10960,30,April,Alibaba,1000,51%,Lazada,Other,Consumer,East Asia,1,SGP,1
24,Singapore,79,2016,10960,30,March,China Communications Construction,130,,,Transport,Rail,East Asia,1,SGP,1
25,Singapore,79,2016,10960,30,March,Sinochem,180,55%,Halcyon Agri,Agriculture,Unspecified,East Asia,1,SGP,1
26,Singapore,79,2016,10960,30,April,Minmetals,140,,,Transport,Rail,East Asia,1,SGP,1
27,Singapore,79,2016,10960,30,May,Qingjian,460,,,Real estate,Property,East Asia,1,SGP,1
28,Singapore,79,2016,10960,30,August,China Railway Engineering,180,,,Transport,Rail,East Asia,1,SGP,1
29,Singapore,79,2016,10960,30,April,State Construction Engineering,490,,,Real estate,Construction,East Asia,1,SGP,1
30,Singapore,79,2017,25170,44,June,Alibaba,1000,32%,Lazada,Other,Consumer,East Asia,1,SGP,1
31,Singapore,79,2017,25170,44,May,"Logan Property, Nanshan Group",750,,,Real estate,Property,East Asia,1,SGP,1
32,Singapore,79,2017,25170,44,February,Minmetals,110,100%,,Real estate,Property,East Asia,1,SGP,1
33,Singapore,79,2017,25170,44,February,State Construction Engineering,220,,,Real estate,Property,East Asia,1,SGP,1
34,Singapore,79,2017,25170,44,July,Didi Chuxing,500,,Grab Taxi,Transport,Autos,East Asia,1,SGP,1
35,Singapore,79,2017,25170,44,August,Yanlord-led consortium,220,18%,Perennial Real Estate,Real estate,Property,East Asia,1,SGP,1
36,Singapore,79,2017,25170,44,September,State Construction Engineering,120,,,Transport,Rail,East Asia,1,SGP,1
37,Singapore,79,2017,25170,44,September,HNA,1030,100%,CWT,Logistics,Unspecified,East Asia,1,SGP,1
38,Singapore,79,2017,25170,44,December,Qingjian,100,,,Real estate,Construction,East Asia,1,SGP,1
39,Singapore,79,2017,25170,44,November,Shanghai Tunnel Engineering,350,,,Utilities,Unspecified,East Asia,1,SGP,1
40,Singapore,79,2017,25170,44,November,State Construction Engineering,150,,,Transport,Rail,East Asia,1,SGP,1
41,Singapore,79,2017,25170,44,November,"Vanke, Hopu, Hillhouse, Bank of China",9060,79%,Global Logistics Property,Logistics,Unspecified,East Asia,1,SGP,1
42,Singapore,79,2017,25170,44,October,China Railway Engineering,230,,,Transport,Rail,East Asia,1,SGP,1
43,Singapore,79,2017,25170,44,October,CIC,370,10%,Equis Energy,Energy,Alternative,East Asia,1,SGP,1
44,Singapore,79,2018,28410,51,October,Minmetals,250,,,Real estate,Construction,East Asia,1,SGP,1
45,Singapore,79,2018,28410,51,August,State Construction Engineering,160,,,Real estate,Property,East Asia,1,SGP,1
46,Singapore,79,2018,28410,51,June,China Communications Construction,200,100%,,Transport,Shipping,East Asia,1,SGP,1
47,Singapore,79,2018,28410,51,May,State Construction Engineering,130,,,Real estate,Construction,East Asia,1,SGP,1
48,Singapore,79,2018,28410,51,May,Qingjian,130,,Tampines,Real estate,Construction,East Asia,1,SGP,1
49,Singapore,79,2018,28410,51,March,Alibaba,2000,,,Other,Consumer,East Asia,1,SGP,1
50,Singapore,79,2018,28410,51,June,YY,370,32%,Bigo,Entertainment,Unspecified,East Asia,1,SGP,1
51,Singapore,79,2019,35010,72,July,Qingjian,140,,,Real estate,Property,East Asia,1,SGP,1
52,Singapore,79,2019,35010,72,July,State Construction Engineering,390,,Singapore Institute of Technology,Other,Education,East Asia,1,SGP,1
53,Singapore,79,2019,35010,72,July,State Construction Engineering,260,,,Real estate,Construction,East Asia,1,SGP,1
54,Singapore,79,2019,35010,72,August,State Construction Engineering,210,,JTC,Real estate,Construction,East Asia,1,SGP,1
55,Singapore,79,2019,35010,72,September,Shanghai Tunnel Engineering,340,,,Transport,Rail,East Asia,1,SGP,1
56,Singapore,79,2019,35010,72,March,YY,1080,68%,Bigo,Entertainment,Unspecified,East Asia,1,SGP,1
57,Singapore,79,2019,35010,72,January,Shanghai Tunnel Engineering,450,,,Transport,Autos,East Asia,1,SGP,1
58,Singapore,79,2019,35010,72,January,Hebei Steel,330,70%,Tata Steel,Metals,Steel,East Asia,1,SGP,1
59,Singapore,79,2019,35010,72,May,China Railway Engineering,330,,,Transport,Autos,East Asia,1,SGP,1
60,Singapore,79,2019,35010,72,May,State Construction Engineering,170,,,Real estate,Construction,East Asia,1,SGP,1
61,Singapore,79,2019,35010,72,July,China Mobile,120,,,Technology,Telecom,East Asia,1,SGP,1
62,Singapore,79,2019,35010,72,April,State Construction Engineering,110,,,Real estate,Construction,East Asia,1,SGP,1
63,Singapore,79,2019,35010,72,October,China Communications Construction,200,40%,,Utilities,Unspecified,East Asia,1,SGP,1
64,Singapore,79,2019,35010,72,November,Yanlord,420,33%,United Engineers,Real estate,Property,East Asia,1,SGP,1
65,Singapore,79,2019,35010,72,October,Shanghai Tunnel Engineering,230,,,Transport,Aviation,East Asia,1,SGP,1
66,Singapore,79,2019,35010,72,November,Tianjin Zhonghuan Semi,300,29%,Maxeon Solar,Energy,Alternative,East Asia,1,SGP,1
67,Singapore,79,2019,35010,72,November,China Railway Construction,540,,,Transport,Autos,East Asia,1,SGP,1
68,Singapore,79,2019,35010,72,November,China Railway Construction,540,,,Transport,Autos,East Asia,1,SGP,1
69,Singapore,79,2019,35010,72,December,China Railway Construction,140,,,Transport,Autos,East Asia,1,SGP,1
70,Singapore,79,2019,35010,72,April,State Construction Engineering,140,,Tee Yih Jia Food,Agriculture,Unspecified,East Asia,1,SGP,1
71,Singapore,79,2019,35010,72,December,China Railway Construction,160,,,Transport,Rail,East Asia,1,SGP,1
72,Singapore,79,2020,37330,79,December,State Construction Engineering,180,,,Utilities,Unspecified,East Asia,1,SGP,1
73,Singapore,79,2020,37330,79,August,China National Chemical Engineering,300,,Les Ciments Du Sahel,Real estate,Construction,East Asia,1,SGP,1
74,Singapore,79,2020,37330,79,July,Power Construction Corp,330,,,Utilities,Unspecified,East Asia,1,SGP,1
75,Singapore,79,2020,37330,79,June,China Maple Leaf Educational,490,,Southern Capital and HPEF Capital,Other,Education,East Asia,1,SGP,1
76,Singapore,79,2020,37330,79,May,Alibaba,600,50%,,Real estate,Property,East Asia,1,SGP,1
77,Singapore,79,2020,37330,79,April,China Communications Construction,320,31%,,Utilities,Unspecified,East Asia,1,SGP,1
78,Singapore,79,2020,37330,79,February,State Construction Engineering,100,70%,JTC,Real estate,Construction,East Asia,1,SGP,1
79,Indonesia,76,2013,1080,2,December,MCC,180,,SMI,Metals,Steel,East Asia,1,IDN,1
80,Indonesia,76,2013,1080,2,October,China Communications Construction,900,70%,Daya Bumindo,Transport,Shipping,East Asia,1,IDN,1
81,Indonesia,76,2014,6050,9,July,"State Development and Investment Corp, Anhui Conch",320,,,Real estate,Construction,East Asia,1,IDN,1
82,Indonesia,76,2014,6050,9,December,China National Chemical Engineering,440,,PKG,Chemicals,Unspecified,East Asia,1,IDN,1
83,Indonesia,76,2014,6050,9,November,Sinoma,350,,Cemindo Gemilang,Real estate,Construction,East Asia,1,IDN,1
84,Indonesia,76,2014,6050,9,August,Hongqiao,840,56%,Well Harvest,Metals,Aluminum,East Asia,1,IDN,1
85,Indonesia,76,2014,6050,9,April,Sinomach,670,,BTN,Energy,Coal,East Asia,1,IDN,1
86,Indonesia,76,2014,6050,9,July,CIC,1360,19%,Bumi Resources Minerals,Energy,Coal,East Asia,1,IDN,1
87,Indonesia,76,2014,6050,9,July,State Construction Engineering,990,,,Metals,Aluminum,East Asia,1,IDN,1
88,Indonesia,76,2015,12110,23,December,Shenhua,1320,70%,PLN,Energy,Coal,East Asia,1,IDN,1
89,Indonesia,76,2015,12110,23,December,Sinomach,1160,,PT Bantaeng Sigma Energi,Energy,Coal,East Asia,1,IDN,1
90,Indonesia,76,2015,12110,23,November,Sinosteel,180,,Pt CPS Indonesia Medan,Energy,Alternative,East Asia,1,IDN,1
91,Indonesia,76,2015,12110,23,November,MCC,260,,,Transport,Autos,East Asia,1,IDN,1
92,Indonesia,76,2015,12110,23,February,China Communications Construction,100,,PT. Suluh Cemerlang,Real estate,Property,East Asia,1,IDN,1
93,Indonesia,76,2015,12110,23,February,"Shanghai Auto, Wuling",390,56%,,Transport,Autos,East Asia,1,IDN,1
94,Indonesia,76,2015,12110,23,March,Huadian,870,55%,Bukit Asam,Energy,Coal,East Asia,1,IDN,1
95,Indonesia,76,2015,12110,23,May,Sinosteel,120,,DBM,Metals,Steel,East Asia,1,IDN,1
96,Indonesia,76,2015,12110,23,May,China Energy Engineering,240,,,Energy,Coal,East Asia,1,IDN,1
97,Indonesia,76,2015,12110,23,July,Tsingshan Steel,510,50%,Bintang Delapan,Metals,Steel,East Asia,1,IDN,1
98,Indonesia,76,2015,12110,23,August,China Communications Construction,120,,WIKA and PP,Transport,Autos,East Asia,1,IDN,1
99,Indonesia,76,2015,12110,23,August,Power Construction Corp,110,,,Energy,Hydro,East Asia,1,IDN,1
100,Indonesia,76,2015,12110,23,November,Shenhua,570,75%,PLN,Energy,Coal,East Asia,1,IDN,1
101,Indonesia,76,2015,12110,23,November,MCC,110,,Tsingshan,Metals,Steel,East Asia,1,IDN,1
102,Indonesia,76,2016,15880,32,November,China National Chemical Engineering,890,,Sumber Segara Primadaya,Energy,Unspecified,East Asia,1,IDN,1
103,Indonesia,76,2016,15880,32,October,Power Construction Corp,250,70%,PLN,Energy,Coal,East Asia,1,IDN,1
104,Indonesia,76,2016,15880,32,March,State Construction Engineering,300,,,Real estate,Construction,East Asia,1,IDN,1
105,Indonesia,76,2016,15880,32,December,Harbin Electric,1470,,Malaysia's YTL,Energy,Coal,East Asia,1,IDN,1
106,Indonesia,76,2016,15880,32,December,China National Building Material,170,,PT Semen Baturaja Persero,Real estate,Construction,East Asia,1,IDN,1
107,Indonesia,76,2016,15880,32,August,Sino Great Wall,230,,PT Wanxiang Nickel,Metals,Unspecified,East Asia,1,IDN,1
108,Indonesia,76,2016,15880,32,June,Sinosteel,140,,BOSOWA,Energy,Coal,East Asia,1,IDN,1
109,Indonesia,76,2016,15880,32,May,SDIC,120,40%,,Energy,Coal,East Asia,1,IDN,1
110,Indonesia,76,2016,15880,32,May,Qianhai Zone Authority,200,,,Transport,Shipping,East Asia,1,IDN,1
111,Indonesia,76,2017,19470,43,March,China Communications Construction,110,,,Real estate,Property,East Asia,1,IDN,1
112,Indonesia,76,2017,19470,43,June,"Tsingshan Steel, Delong Holdings",150,,Morowali,Metals,Steel,East Asia,1,IDN,1
113,Indonesia,76,2017,19470,43,July,Tencent,150,,Go-Jek,Transport,Autos,East Asia,1,IDN,1
114,Indonesia,76,2017,19470,43,June,China Nonferrous,200,51%,,Metals,Unspecified,East Asia,1,IDN,1
115,Indonesia,76,2017,19470,43,August,Alibaba,500,,Tokopedia,Other,Consumer,East Asia,1,IDN,1
116,Indonesia,76,2017,19470,43,January,CNOOC,1040,14%,,Energy,Gas,East Asia,1,IDN,1
117,Indonesia,76,2017,19470,43,August,JD.com,100,,Go-Jek,Transport,Autos,East Asia,1,IDN,1
118,Indonesia,76,2017,19470,43,January,China National Building Material,230,,Indoserena Dwimakmur,Real estate,Construction,East Asia,1,IDN,1
119,Indonesia,76,2017,19470,43,February,China Communications Construction,640,,,Transport,Rail,East Asia,1,IDN,1
120,Indonesia,76,2017,19470,43,March,China Fortune,300,,,Real estate,Property,East Asia,1,IDN,1
121,Indonesia,76,2017,19470,43,November,China Communications Construction,170,,,Transport,Autos,East Asia,1,IDN,1
122,Indonesia,76,2018,25020,56,September,Hongshi,300,,,Real estate,Construction,East Asia,1,IDN,1
123,Indonesia,76,2018,25020,56,September,China GEM-led consortium,610,87%,Sulawesi,Metals,Steel,East Asia,1,IDN,1
124,Indonesia,76,2018,25020,56,August,Power Construction Corp,150,,Toba,Energy,Coal,East Asia,1,IDN,1
125,Indonesia,76,2018,25020,56,May,Power Construction Corp,100,,,Energy,Coal,East Asia,1,IDN,1
126,Indonesia,76,2018,25020,56,May,Minmetals,100,,,Metals,Aluminum,East Asia,1,IDN,1
127,Indonesia,76,2018,25020,56,May,Shandong Nanshan Aluminum,390,,Redstone Alumina,Metals,Aluminum,East Asia,1,IDN,1
128,Indonesia,76,2018,25020,56,May,China Jinjiang Environment,110,95%,Indo Green Power,Energy,Alternative,East Asia,1,IDN,1
129,Indonesia,76,2018,25020,56,March,China Energy Engineering,120,,,Energy,Gas,East Asia,1,IDN,1
130,Indonesia,76,2018,25020,56,March,Zhefu Holdings,850,53%,,Energy,Hydro,East Asia,1,IDN,1
131,Indonesia,76,2018,25020,56,January,Minmetals,130,,,Real estate,Construction,East Asia,1,IDN,1
132,Indonesia,76,2018,25020,56,January,Minmetals,320,,,Metals,Steel,East Asia,1,IDN,1
133,Indonesia,76,2018,25020,56,January,Minmetals,170,,Denxin,Metals,Steel,East Asia,1,IDN,1
134,Indonesia,76,2018,25020,56,January,China Railway Engineering,2200,40%,,Transport,Rail,East Asia,1,IDN,1
135,Indonesia,76,2019,32300,70,August,Chengtun Mining,150,,,Metals,Steel,East Asia,1,IDN,1
136,Indonesia,76,2019,32300,70,July,China Energy Engineering,220,,,Real estate,Construction,East Asia,1,IDN,1
137,Indonesia,76,2019,32300,70,July,Power Construction Corp,1360,,,Energy,Hydro,East Asia,1,IDN,1
138,Indonesia,76,2019,32300,70,July,China Energy Engineering,440,,,Energy,Unspecified,East Asia,1,IDN,1
139,Indonesia,76,2019,32300,70,May,Jiangsu Lianfa,100,50%,PT Ungaran Sari Garments,Other,Textiles,East Asia,1,IDN,1
140,Indonesia,76,2019,32300,70,April,China National Chemical Engineering,160,,,Energy,Gas,East Asia,1,IDN,1
141,Indonesia,76,2019,32300,70,April,China Energy Engineering,460,,,Energy,Coal,East Asia,1,IDN,1
142,Indonesia,76,2019,32300,70,March,Minmetals,180,,,Metals,Steel,East Asia,1,IDN,1
143,Indonesia,76,2019,32300,70,August,China Energy Engineering,240,,Prioritas Gading,Real estate,Construction,East Asia,1,IDN,1
144,Indonesia,76,2019,32300,70,January,"Tencent, JD.Com",340,,Go-Jek,Transport,Autos,East Asia,1,IDN,1
145,Indonesia,76,2019,32300,70,September,Minmetals,140,,,Metals,Steel,East Asia,1,IDN,1
146,Indonesia,76,2019,32300,70,November,"Zhejiang Huayou Cobalt, China Molybdenum, Tsingshan",1240,97%,,Metals,Steel,East Asia,1,IDN,1
147,Indonesia,76,2019,32300,70,October,China Communications Construction,1650,49%,Jasamarga,Transport,Autos,East Asia,1,IDN,1
148,Indonesia,76,2019,32300,70,December,Zhejiang Lygend,600,,,Metals,Steel,East Asia,1,IDN,1
149,Indonesia,76,2020,36050,76,December,Datang,390,75%,Sinarmas,Energy,Coal,East Asia,1,IDN,1
150,Indonesia,76,2020,36050,76,August,China Energy Engineering,160,,Abadi,Metals,Steel,East Asia,1,IDN,1
151,Indonesia,76,2020,36050,76,May,China Railway Engineering,1370,,,Transport,Rail,East Asia,1,IDN,1
152,Indonesia,76,2020,36050,76,March,Zhejiang Lygend,530,,,Metals,Steel,East Asia,1,IDN,1
153,Indonesia,76,2020,36050,76,February,Power Construction Corp,780,,,Energy,Hydro,East Asia,1,IDN,1
154,Indonesia,76,2020,36050,76,January,Chinalco,520,,Aneka Tambang and Asahan,Metals,Aluminum,East Asia,1,IDN,1
155,Pakistan,63,2013,100,1,December,China Communications Construction,100,,,Logistics,Unspecified,West Asia,1,PAK,1
156,Pakistan,63,2014,10700,14,February,China Communications Construction,230,,,Transport,Aviation,West Asia,1,PAK,1
157,Pakistan,63,2014,10700,14,March,Shandong Ruyi,120,,,Other,Textiles,West Asia,1,PAK,1
158,Pakistan,63,2014,10700,14,March,Three Gorges,900,,,Energy,Hydro,West Asia,1,PAK,1
159,Pakistan,63,2014,10700,14,December,China National Nuclear,6500,,,Energy,Unspecified,West Asia,1,PAK,1
160,Pakistan,63,2014,10700,14,December,Sinomach,100,,Tenaga,Energy,Alternative,West Asia,1,PAK,1
161,Pakistan,63,2014,10700,14,November,China Energy Engineering,140,,,Transport,Autos,West Asia,1,PAK,1
162,Pakistan,63,2014,10700,14,September,Sinomach,1130,,Sindh Engro,Energy,Coal,West Asia,1,PAK,1
163,Pakistan,63,2014,10700,14,August,China National Chemical Engineering,240,,NRL,Energy,Oil,West Asia,1,PAK,1
164,Pakistan,63,2014,10700,14,August,Power Construction Corp,130,,,Energy,Alternative,West Asia,1,PAK,1
165,Pakistan,63,2014,10700,14,April,China Communications Construction,130,,,Transport,Shipping,West Asia,1,PAK,1
166,Pakistan,63,2014,10700,14,April,China Mobile,520,100%,Spectrum,Technology,Telecom,West Asia,1,PAK,1
167,Pakistan,63,2014,10700,14,March,China Communications Construction,220,,,Transport,Shipping,West Asia,1,PAK,1
168,Pakistan,63,2014,10700,14,January,Power Construction Corp,240,,,Energy,Hydro,West Asia,1,PAK,1
169,Pakistan,63,2015,23510,27,August,Power Construction Corp,120,,,Energy,Alternative,West Asia,1,PAK,1
170,Pakistan,63,2015,23510,27,October,Sinomach,150,35%,Engo,Energy,Unspecified,West Asia,1,PAK,1
171,Pakistan,63,2015,23510,27,December,China Railway Construction,1460,,Zahir Khan and Brothers Engineers and Constructors,Transport,Autos,West Asia,1,PAK,1
172,Pakistan,63,2015,23510,27,December,State Construction Engineering,2890,,,Transport,Autos,West Asia,1,PAK,1
173,Pakistan,63,2015,23510,27,December,Power Construction Corp,100,,,Energy,Alternative,West Asia,1,PAK,1
174,Pakistan,63,2015,23510,27,September,Harbin Electric,1100,,,Energy,Gas,West Asia,1,PAK,1
175,Pakistan,63,2015,23510,27,August,ZTE,460,100%,,Energy,Alternative,West Asia,1,PAK,1
176,Pakistan,63,2015,23510,27,November,"Zhuhai Port Holdings, State Construction Engineering",1620,,,Transport,Shipping,West Asia,1,PAK,1
177,Pakistan,63,2015,23510,27,March,"China Railway Construction, China Energy Engineering",160,,,Transport,Autos,West Asia,1,PAK,1
178,Pakistan,63,2015,23510,27,July,Huaneng Power,1810,100%,Sahiwal Coal-Fired Power Station,Energy,Coal,West Asia,1,PAK,1
179,Pakistan,63,2015,23510,27,March,China Energy Engineering,250,,United Energy,Energy,Alternative,West Asia,1,PAK,1
180,Pakistan,63,2015,23510,27,April,Power Construction Corp,1070,51%,Al Mirqab Capital,Energy,Coal,West Asia,1,PAK,1
181,Pakistan,63,2015,23510,27,June,"China Railway Corp, Norinco",1620,,,Transport,Rail,West Asia,1,PAK,1
182,Pakistan,63,2016,34150,38,January,Three Gorges,2400,,,Energy,Hydro,West Asia,1,PAK,1
183,Pakistan,63,2016,34150,38,January,China Communications Construction,1320,,,Transport,Autos,West Asia,1,PAK,1
184,Pakistan,63,2016,34150,38,January,Power Construction Corp,220,,,Transport,Shipping,West Asia,1,PAK,1
185,Pakistan,63,2016,34150,38,February,Three Gorges,1650,,,Energy,Hydro,West Asia,1,PAK,1
186,Pakistan,63,2016,34150,38,January,China Energy Engineering,360,20%,Suki Kinari,Energy,Hydro,West Asia,1,PAK,1
187,Pakistan,63,2016,34150,38,April,Power Construction Corp,910,,,Energy,Gas,West Asia,1,PAK,1
188,Pakistan,63,2016,34150,38,July,Three Gorges,220,100%,,Energy,Alternative,West Asia,1,PAK,1
189,Pakistan,63,2016,34150,38,December,Power Construction Corp,1080,,Lucky Electric,Energy,Coal,West Asia,1,PAK,1
190,Pakistan,63,2016,34150,38,December,State Grid,1760,,,Energy,Unspecified,West Asia,1,PAK,1
191,Pakistan,63,2016,34150,38,July,China Energy Engineering,530,,KAPCO,Energy,Coal,West Asia,1,PAK,1
192,Pakistan,63,2016,34150,38,August,CITIC,190,,Gharibal,Real estate,Construction,West Asia,1,PAK,1
193,Pakistan,63,2017,40900,52,August,Minmetals,200,,,Energy,Alternative,West Asia,1,PAK,1
194,Pakistan,63,2017,40900,52,July,State Construction Engineering,380,,,Transport,Aviation,West Asia,1,PAK,1
195,Pakistan,63,2017,40900,52,September,Sinomach,520,,,Energy,Gas,West Asia,1,PAK,1
196,Pakistan,63,2017,40900,52,September,China Railway Engineering,100,,,Transport,Rail,West Asia,1,PAK,1
197,Pakistan,63,2017,40900,52,March,China Energy Engineering,910,,,Energy,Hydro,West Asia,1,PAK,1
198,Pakistan,63,2017,40900,52,March,China National Building Material,180,,Bestway,Real estate,Construction,West Asia,1,PAK,1
199,Pakistan,63,2017,40900,52,March,State Power Investment,1480,74%,HUBCO,Energy,Coal,West Asia,1,PAK,1
200,Pakistan,63,2017,40900,52,February,China National Building Material,190,,Pioneer,Real estate,Construction,West Asia,1,PAK,1
201,Pakistan,63,2017,40900,52,February,Power Construction Corp,130,,HAWA,Energy,Alternative,West Asia,1,PAK,1
202,Pakistan,63,2017,40900,52,February,China National Building Material,130,,Cheret Cement,Real estate,Construction,West Asia,1,PAK,1
203,Pakistan,63,2017,40900,52,February,China Mobile,200,,,Technology,Telecom,West Asia,1,PAK,1
204,Pakistan,63,2017,40900,52,January,China Energy Engineering,1720,,,Energy,Hydro,West Asia,1,PAK,1
205,Pakistan,63,2017,40900,52,May,China Communications Construction,470,,,Energy,Coal,West Asia,1,PAK,1
206,Pakistan,63,2017,40900,52,September,China Communications Construction,140,,,Transport,Autos,West Asia,1,PAK,1
207,Pakistan,63,2018,41770,56,May,Sinomach,260,,Siddiqsons Energy,Energy,Coal,West Asia,1,PAK,1
208,Pakistan,63,2018,41770,56,April,Harbin Electric,280,,Siemens,Energy,Coal,West Asia,1,PAK,1
209,Pakistan,63,2018,41770,56,March,Alibaba,180,45%,,Finance,Banking,West Asia,1,PAK,1
210,Pakistan,63,2018,41770,56,April,Alibaba,150,100%,Rocket Internet,Other,Consumer,West Asia,1,PAK,1
211,Pakistan,63,2019,45830,60,November,Power Construction Corp,340,,,Energy,Hydro,West Asia,1,PAK,1
212,Pakistan,63,2019,45830,60,April,Shanghai Electric,1460,,,Energy,Coal,West Asia,1,PAK,1
213,Pakistan,63,2019,45830,60,April,China Energy Engineering,1290,70%,Descon,Energy,Hydro,West Asia,1,PAK,1
214,Pakistan,63,2019,45830,60,April,Datang,970,100%,,Energy,Coal,West Asia,1,PAK,1
215,Pakistan,63,2020,49120,63,September,China Communications Construction,130,,,Other,Industry,West Asia,1,PAK,1
216,Pakistan,63,2020,49120,63,July,China Energy Engineering,1230,80%,Laraib,Energy,Hydro,West Asia,1,PAK,1
217,Pakistan,63,2020,49120,63,June,Power Construction Corp,1930,70%,,Energy,Hydro,West Asia,1,PAK,1
218,Malaysia,58,2013,2560,2,December,Guangzhou R&F Properties,1370,100%,,Real estate,Property,East Asia,1,MYS,1
219,Malaysia,58,2013,2560,2,December,China Railway Construction,1190,,,Transport,Autos,East Asia,1,MYS,1
220,Malaysia,58,2014,5830,7,July,Shandong Daiyin,200,100%,,Other,Textiles,East Asia,1,MYS,1
221,Malaysia,58,2014,5830,7,March,Beijing Urban Construction,1300,50%,Zenith Sdn.,Transport,Autos,East Asia,1,MYS,1
222,Malaysia,58,2014,5830,7,August,Sinopec,1330,,Petronas,Energy,Oil,East Asia,1,MYS,1
223,Malaysia,58,2014,5830,7,October,Shanghai Electric,240,,Sarawak Energy,Energy,Coal,East Asia,1,MYS,1
224,Malaysia,58,2014,5830,7,November,Xinyi Glass,200,100%,,Real estate,Construction,East Asia,1,MYS,1
225,Malaysia,58,2015,14330,16,January,Shanghai Greenland,530,,,Real estate,Property,East Asia,1,MYS,1
226,Malaysia,58,2015,14330,16,January,State Construction Engineering,430,,,Real estate,Construction,East Asia,1,MYS,1
227,Malaysia,58,2015,14330,16,November,CNPC,180,40%,,Chemicals,Unspecified,East Asia,1,MYS,1
228,Malaysia,58,2015,14330,16,November,China General Nuclear,5960,100%,Edra,Energy,Unspecified,East Asia,1,MYS,1
229,Malaysia,58,2015,14330,16,October,China Communications Construction,550,,,Transport,Shipping,East Asia,1,MYS,1
230,Malaysia,58,2015,14330,16,March,Jinko Solar,100,100%,,Energy,Alternative,East Asia,1,MYS,1
231,Malaysia,58,2015,14330,16,May,Shanghai Auto,280,49%,Weststar Maxus,Transport,Autos,East Asia,1,MYS,1
232,Malaysia,58,2015,14330,16,July,State Construction Engineering,100,,,Real estate,Construction,East Asia,1,MYS,1
233,Malaysia,58,2015,14330,16,October,Nantong Fujitsu,370,85%,AMD,Technology,Unspecified,East Asia,1,MYS,1
234,Malaysia,58,2016,20870,32,January,Minmetals,210,,Shanghai Greenland,Tourism,Unspecified,East Asia,1,MYS,1
235,Malaysia,58,2016,20870,32,January,Zhuzhou Kibing,210,100%,,Real estate,Construction,East Asia,1,MYS,1
236,Malaysia,58,2016,20870,32,March,China General Nuclear,100,,,Energy,Alternative,East Asia,1,MYS,1
237,Malaysia,58,2016,20870,32,May,Guangxi Investment,140,,,Metals,Aluminum,East Asia,1,MYS,1
238,Malaysia,58,2016,20870,32,June,Xian Longi,240,100%,,Energy,Alternative,East Asia,1,MYS,1
239,Malaysia,58,2016,20870,32,June,China National Chemical Engineering,240,,PRINSIP HASIL,Real estate,Construction,East Asia,1,MYS,1
